mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901577000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.41,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901588000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.42,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901599000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.42,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901610000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.42,FridgeAnn="null",RoomTemp=75.69,State=3.0 1445901621000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.41,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901632000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.41,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901642000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.56,FridgeSet=76.41,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901653000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901664000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901675000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901686000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901696000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901707000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901718000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901728000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.13,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901740000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.39,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901750000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.5,FridgeSet=76.39,FridgeAnn="null",RoomTemp=75.56,State=3.0 1445901761000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.44,FridgeSet=76.39,FridgeAnn="null",RoomTemp=75.56,State=3.0 1445901772000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.44,FridgeSet=76.4,FridgeAnn="null",RoomTemp=75.63,State=3.0 1445901783000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.44,FridgeSet=76.41,FridgeAnn="null",RoomTemp=75.56,State=3.0 1445901793000000000
mashtest-26-11-2015-2015-11-27 BeerTemp=75.06,BeerSet=75.0,BeerAnn="null",FridgeTemp=76.44,FridgeSet=76.43,FridgeAnn="null",RoomTemp=75.56,State=3.0 1445901805000000000
