mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=50.69,FridgeSet=70.0,RoomTemp=15.44,State=3.0 1445892118000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=50.88,FridgeSet=70.0,RoomTemp=15.44,State=3.0 1445892129000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=51.06,FridgeSet=70.0,RoomTemp=15.44,State=3.0 1445892140000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=51.25,FridgeSet=70.0,RoomTemp=15.44,State=3.0 1445892150000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=51.44,FridgeSet=70.0,RoomTemp=15.44,State=3.0 1445892161000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=51.56,FridgeSet=70.0,RoomTemp=15.44,State=3.0 1445892172000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=51.75,FridgeSet=70.0,RoomTemp=15.44,State=3.0 1445892183000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=51.94,FridgeSet=70.0,RoomTemp=15.38,State=3.0 1445892193000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=52.13,FridgeSet=70.0,RoomTemp=15.38,State=3.0 1445892204000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=52.25,FridgeSet=70.0,RoomTemp=15.44,State=3.0 1445892215000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=52.44,FridgeSet=70.0,RoomTemp=15.38,State=3.0 1445892226000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.25,FridgeTemp=52.63,FridgeSet=70.0,RoomTemp=15.38,State=3.0 1445892237000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=52.81,FridgeSet=70.0,RoomTemp=15.38,State=3.0 1445892248000000000
mashtest-26-11-2015-2015-11-26 BeerTemp=14.19,FridgeTemp=52.94,FridgeSet=70.0,RoomTemp=15.38,State=3.0 1445892258000000000
